1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
1,0.0,0.0223463687151,-0.00542495479204,-0.0,0.0282258064516,-0.041095890411,-0.00613496932515,0.00140131508031,0.0283018867925,0.014409221902,0.0196078431373,0.0268292682927,0.030303030303,0.0193548387097,0.0220820189274,0.00982052150356,0.0025279123657,0.00477351208613,-0.0105263157895,0.0210843373494,0.00709219858156,0.0188679245283,0.0377358490566,0.00581395348837,0.0,0.00276406712734,0.0566037735849,0.00508857896721,-0.00970873786408,0.00359463898874,0.014367816092,0.00376175548589,0.00259942812581,0.0220264317181,0.0117554858934,-0.0654205607477,0.157894736842,-0.0104166666667,0.00442477876106,-0.02,0.00920245398773,0.010989010989,0.0189125295508,0.0018691588785,0.0,0.00431711145997,0.00716332378223,0.00885906040268,0.0391459074733,-0.666666666667,0.0614035087719,0.00638026371757,0.00803212851406,0.0952380952381,0.0120585701981,-0.0112,0.00817661488144,0.00509779442364,0.00966183574879,-0.00515463917526,0.015503875969,0.0254237288136,0.0248447204969,-0.0,0.0110192837466,-0.0,0.119047619048,0.00489130434783,0.00900900900901
2,-0.0448430493274,-0.0,-0.0235081374322,0.0550458715596,-0.108870967742,-0.0479452054795,0.021472392638,0.000431173870863,0.0377358490566,0.028818443804,0.0245098039216,-0.019512195122,0.00606060606061,0.0354838709677,0.0347003154574,-0.00270910938029,-0.0025279123657,-0.000203128173878,0.0421052631579,0.0210843373494,0.0354609929078,0.0754716981132,-0.0330188679245,-0.00678294573643,-0.0167427701674,-0.00138203356367,0.264150943396,-0.00034552079407,0.106796116505,0.000380888899469,0.0258620689655,-0.00940438871473,-0.00389914218872,0.0308370044053,-0.00783699059561,-0.177570093458,0.157894736842,0.0833333333333,0.0398230088496,-0.14,0.0184049079755,0.043956043956,0.0307328605201,-0.000109950522265,-0.00247678018576,-0.000784929356358,-0.00931232091691,-0.00429530201342,0.0391459074733,-1.5,0.0350877192982,-0.00127605274351,0.0281124497992,0.0634920634921,-0.00430663221361,-0.008,-0.00327064595258,-0.000728256346234,0.0531400966184,0.0309278350515,0.0180878552972,0.0338983050847,0.0434782608696,0.0205128205128,0.0192837465565,0.0473372781065,-0.0952380952381,-0.00597826086957,0.0855855855856
3,-0.0269058295964,0.0251396648045,0.0,-0.0,-0.0846774193548,0.013698630137,0.0122699386503,0.0151988789479,0.0471698113208,0.00864553314121,-0.0,-0.00487804878049,0.00606060606061,0.0161290322581,0.0410094637224,0.00203183203522,-0.00337054982094,0.0196018687792,0.0947368421053,0.0150602409639,0.0496453900709,-0.0188679245283,-0.0566037735849,-0.00678294573643,0.027397260274,0.000592300098717,0.264150943396,0.00433471541651,0.126213592233,0.0134263337063,0.0373563218391,-0.00501567398119,-0.00155965687549,0.0220264317181,-0.00548589341693,-0.0373831775701,0.0526315789474,-0.0416666666667,-0.0221238938053,-0.12,0.0276073619632,-0.021978021978,0.016548463357,0.0108851017042,0.00681114551084,0.00470957613815,0.0508595988539,-0.00510067114094,0.0355871886121,0.833333333333,0.0175438596491,0.048064653339,0.0401606425703,-0.0793650793651,0.00301464254953,0.1472,0.0494685200327,0.00098834789846,0.024154589372,-0.0309278350515,0.0180878552972,0.0169491525424,-0.00621118012422,0.0205128205128,0.0110192837466,0.0118343195266,-0.119047619048,-0.0135869565217,0.045045045045
4,-0.0313901345291,0.0195530726257,-0.0253164556962,-0.0,-0.0241935483871,-0.0684931506849,0.021472392638,-0.000431173870863,0.0283018867925,0.0201729106628,0.0392156862745,-0.0121951219512,0.0,0.0193548387097,0.0252365930599,-0.00304774805283,-0.00189593427428,-0.00162502539102,0.0421052631579,0.0150602409639,0.0354609929078,0.0943396226415,-0.0141509433962,-0.00872093023256,-0.0076103500761,-0.000592300098717,0.11320754717,-0.000565397663023,0.0679611650485,-0.000547527792987,0.0287356321839,-0.00313479623824,-0.00207954250065,0.0396475770925,-0.00548589341693,-0.0747663551402,0.131578947368,0.0625,0.0265486725664,-0.1,0.021472392638,0.0659340659341,0.0118203309693,-0.00153930731171,-0.0015479876161,-0.00117739403454,-0.0114613180516,-0.00456375838926,0.0249110320285,-1.33333333333,0.0438596491228,-0.00297745640153,0.0200803212851,0.0793650793651,-0.00387596899225,-0.0048,-0.00572363041701,-0.000676238035789,0.024154589372,0.0257731958763,0.0206718346253,0.0296610169492,0.0434782608696,0.0153846153846,0.0165289256198,0.0414201183432,-0.166666666667,-0.00434782608696,0.0315315315315
5,0.00448430493274,0.0754189944134,-0.0470162748644,0.0183486238532,0.0,-0.0342465753425,0.0122699386503,-0.00172469548345,0.0283018867925,0.0201729106628,0.0294117647059,-0.0170731707317,0.030303030303,0.0354838709677,0.0378548895899,0.00440230274297,0.00547714345903,-0.00101564086939,0.0842105263158,0.0210843373494,0.0425531914894,0.0754716981132,-0.0259433962264,0.0184108527132,-0.00608828006088,0.0071076011846,0.339622641509,0.00468023621058,0.194174757282,0.0058085557169,0.0172413793103,-0.0169278996865,0.0265141668833,0.0264317180617,-0.00705329153605,-0.168224299065,0.157894736842,0.0625,0.0398230088496,-0.18,0.0153374233129,-0.010989010989,0.0330969267139,-0.00120945574491,-0.000928792569659,0.00412087912088,-0.0100286532951,0.00805369127517,0.0498220640569,-0.666666666667,0.0350877192982,0.00212675457252,0.0441767068273,0.047619047619,-0.00344530577089,-0.0064,-0.00490596892886,0.00379733666251,0.0338164251208,0.0463917525773,0.015503875969,0.021186440678,0.0434782608696,0.0307692307692,0.0192837465565,0.0295857988166,-0.0238095238095,-0.00217391304348,-0.202702702703
6,-0.0538116591928,0.0139664804469,-0.0415913200723,0.0183486238532,-0.0403225806452,0.0,0.0153374233129,0.00344939096691,0.0188679245283,0.0547550432277,0.0245098039216,-0.0268292682927,0.0,0.0161290322581,0.0157728706625,-0.00270910938029,-0.0048451653676,0.000812512695511,0.0894736842105,0.0271084337349,0.0567375886525,0.0566037735849,-0.0330188679245,-0.015503875969,-0.0197869101979,-0.00493583415597,0.188679245283,-0.000282698831511,0.291262135922,-0.000928416692456,0.0229885057471,-0.00940438871473,0.00701845593969,0.0176211453744,-0.00940438871473,-0.205607476636,0.184210526316,0.145833333333,0.0486725663717,-0.14,0.021472392638,0.0549450549451,0.0212765957447,-0.00065970313359,-0.00216718266254,-0.00215855572998,0.00143266475645,-0.00563758389262,0.0284697508897,-2.0,-0.0,0.0114844746916,0.0321285140562,0.015873015873,-0.00602928509905,-0.0304,0.00163532297629,-0.00156054931336,0.0338164251208,0.020618556701,0.015503875969,0.0296610169492,0.0434782608696,0.0102564102564,0.0247933884298,0.0295857988166,-0.142857142857,-0.00380434782609,0.0225225225225
7,-0.0313901345291,0.0279329608939,-0.0307414104882,0.0642201834862,-0.0403225806452,-0.0821917808219,-0.0,-0.00150910854802,0.0849056603774,0.0345821325648,0.0343137254902,-0.0219512195122,0.0,0.0161290322581,0.0347003154574,-0.00474094141551,-0.0023172530019,-0.00152346130408,0.0947368421053,0.0240963855422,0.0212765957447,0.0943396226415,-0.0377358490566,-0.0145348837209,-0.0121765601218,-0.00177690029615,0.188679245283,-0.000408342756628,0.145631067961,-0.000547527792987,0.0459770114943,-0.000626959247649,-0.00207954250065,0.0308370044053,-0.00548589341693,-0.102803738318,0.263157894737,0.104166666667,0.0575221238938,-0.06,0.0460122699387,0.0549450549451,0.0330969267139,-0.00120945574491,-0.0046439628483,-0.00510204081633,-0.0107449856734,-0.0048322147651,0.0249110320285,-3.0,0.0350877192982,-0.00382815823054,0.0200803212851,0.0793650793651,-0.00602928509905,-0.0208,-0.00654129190515,-0.00135247607158,0.0386473429952,0.0567010309278,0.0284237726098,0.0381355932203,0.0745341614907,0.0666666666667,0.030303030303,0.0532544378698,-0.190476190476,-0.0054347826087,0.0315315315315
8,0.0403587443946,0.0307262569832,-0.0379746835443,0.0366972477064,-0.125,-0.0547945205479,0.0245398773006,0.0,-0.0188679245283,0.0489913544669,0.117647058824,0.0170731707317,0.0,0.0354838709677,0.00315457413249,0.00846596681341,-0.0168527491047,0.0262035344302,0.1,0.0240963855422,0.0354609929078,0.207547169811,-0.0141509433962,-0.0135658914729,0.00304414003044,-0.0205330700888,0.264150943396,0.00568538761151,0.165048543689,0.0216154450449,0.014367816092,-0.023197492163,0.0109175981284,0.0308370044053,0.00940438871473,0.11214953271,-0.0526315789474,-0.135416666667,-0.0884955752212,-0.26,-0.0,0.021978021978,0.016548463357,0.0183617372183,0.0015479876161,0.00490580847724,-0.0386819484241,-0.0061744966443,0.0498220640569,-2.33333333333,0.0350877192982,0.0336027222459,0.0441767068273,0.047619047619,-0.0150732127476,-0.024,-0.0269828291087,0.0148252184769,0.0772946859903,-0.0154639175258,0.0103359173127,0.00847457627119,0.055900621118,0.0410256410256,0.0137741046832,0.0236686390533,0.047619047619,-0.00326086956522,0.027027027027
9,-0.0358744394619,0.0139664804469,-0.0144665461121,0.0366972477064,-0.0403225806452,-0.0684931506849,0.0276073619632,-0.00129352161259,-0.0,0.0172910662824,0.0196078431373,-0.0243902439024,0.0121212121212,0.0161290322581,0.0157728706625,-0.00677277345073,-0.00273857172951,-0.00162502539102,0.0578947368421,0.0150602409639,0.0496453900709,0.0754716981132,-0.0117924528302,-0.0203488372093,-0.0121765601218,-0.00236920039487,0.11320754717,-0.000471164719186,0.0970873786408,-0.000714166686505,0.0201149425287,-0.00501567398119,-0.00337925656356,0.0176211453744,-0.00235109717868,-0.11214953271,0.157894736842,0.0520833333333,0.0221238938053,-0.1,0.0276073619632,0.0769230769231,0.0189125295508,-0.00120945574491,-0.00340557275542,-0.000981161695447,-0.0100286532951,-0.00429530201342,0.0213523131673,-1.16666666667,0.0175438596491,-0.00595491280306,0.0361445783133,0.0634920634921,-0.00559862187769,-0.0096,-0.00449713818479,-0.000936329588015,0.024154589372,0.0360824742268,0.0103359173127,0.0338983050847,0.0248447204969,0.0410256410256,0.0165289256198,0.0473372781065,-0.190476190476,-0.00380434782609,0.027027027027
10,-0.0493273542601,0.0279329608939,-0.0198915009042,0.0550458715596,-0.0322580645161,-0.00684931506849,0.0276073619632,0.0,0.0283018867925,-0.0,0.00490196078431,-0.0146341463415,0.0,0.0193548387097,0.0504731861199,-0.00541821876058,-0.00210659363809,0.000203128173878,0.0578947368421,0.0210843373494,0.0496453900709,0.0754716981132,-0.0306603773585,-0.0135658914729,-0.00913242009132,-0.00276406712734,0.188679245283,-0.000282698831511,0.145631067961,-0.000166638893518,0.0316091954023,-0.00626959247649,-0.00155965687549,0.0308370044053,-0.00705329153605,-0.102803738318,0.236842105263,0.104166666667,0.0663716814159,-0.08,0.0245398773006,0.032967032967,0.0189125295508,-0.00120945574491,-0.00278637770898,-0.00117739403454,-0.00787965616046,-0.0048322147651,0.0284697508897,-2.0,0.0263157894737,0.00382815823054,0.0200803212851,0.0793650793651,-0.00602928509905,0.008,-0.00490596892886,-0.00109238451935,0.0338164251208,0.0360824742268,0.0206718346253,0.0550847457627,0.0745341614907,0.0205128205128,0.0165289256198,0.0355029585799,-0.119047619048,-0.00923913043478,0.0315315315315
